Id-Municipio,Anos,Area-Total-Km,Area-Desmatada-Km,Area-Floresta,Area-Reflorestamento,Municipio,Nome-Regiao,Estado
1706100,2019,1854,0.0,1.1,0.0,Cristalândia,Norte,Tocantins
1706258,2019,990,0.0,0.0,0.0,Crixás do Tocantins,Norte,Tocantins
1706506,2019,1649,108.5,26.0,0.1,Darcinópolis,Norte,Tocantins
1707009,2019,3240,0.0,4.7,0.0,Dianópolis,Norte,Tocantins
1707108,2019,2355,18.5,57.3,0.0,Divinópolis do Tocantins,Norte,Tocantins
1707207,2019,3772,68.5,75.5,0.0,Dois Irmãos do Tocantins,Norte,Tocantins
1707306,2019,3435,46.8,233.6,0.0,Dueré,Norte,Tocantins
1707405,2019,505,219.2,8.9,0.6,Esperantina,Norte,Tocantins
1707553,2019,385,0.0,0.0,0.0,Fátima,Norte,Tocantins
1707652,2019,1935,0.0,0.0,0.0,Figueirópolis,Norte,Tocantins
1707702,2019,1998,0.0,0.0,0.0,Filadélfia,Norte,Tocantins
1708205,2019,13453,207.4,820.2,1.9,Formoso do Araguaia,Norte,Tocantins
1708254,2019,624,402.6,1.8,0.0,Fortaleza do Tabocão,Norte,Tocantins
1708304,2019,1805,104.9,49.6,0.0,Goianorte,Norte,Tocantins
1709005,2019,6450,0.0,0.0,0.0,Goiatins,Norte,Tocantins
1709302,2019,2278,1036.9,160.4,0.1,Guaraí,Norte,Tocantins
1709500,2019,1843,0.0,0.0,0.0,Gurupi,Norte,Tocantins
1709807,2019,818,0.0,0.0,0.0,Ipueiras,Norte,Tocantins
1710508,2019,3072,0.0,0.0,0.0,Itacajá,Norte,Tocantins
1710706,2019,745,368.0,56.1,0.6,Itaguatins,Norte,Tocantins
1710904,2019,1250,0.0,0.0,0.0,Itapiratins,Norte,Tocantins
1711100,2019,977,932.0,45.0,0.0,Itaporã do Tocantins,Norte,Tocantins
1711506,2019,2184,0.0,10.8,0.0,Jaú do Tocantins,Norte,Tocantins
1711803,2019,482,211.0,12.4,0.0,Juarina,Norte,Tocantins
1711902,2019,10588,287.4,1949.9,0.5,Lagoa da Confusão,Norte,Tocantins
1711951,2019,917,0.0,0.0,0.0,Lagoa do Tocantins,Norte,Tocantins
1712009,2019,324,0.0,0.0,0.0,Lajeado,Norte,Tocantins
1712157,2019,524,0.0,8.5,0.0,Lavandeira,Norte,Tocantins
1712405,2019,5769,0.0,3.5,0.0,Lizarda,Norte,Tocantins
1712454,2019,281,158.3,18.8,1.1,Luzinópolis,Norte,Tocantins
1712504,2019,2096,168.2,168.0,1.4,Marianópolis do Tocantins,Norte,Tocantins
1712702,2019,9665,0.0,261.7,0.0,Mateiros,Norte,Tocantins
1712801,2019,741,144.2,62.5,0.0,Maurilândia do Tocantins,Norte,Tocantins
1713205,2019,2663,0.0,0.0,0.0,Miracema do Tocantins,Norte,Tocantins
1713304,2019,1036,319.1,8.4,0.0,Miranorte,Norte,Tocantins
1713601,2019,3635,0.0,0.3,0.0,Monte do Carmo,Norte,Tocantins
1713700,2019,1096,2.2,9.8,0.0,Monte Santo do Tocantins,Norte,Tocantins
1713809,2019,751,59.1,21.6,0.0,Palmeiras do Tocantins,Norte,Tocantins
1713957,2019,1193,960.5,206.3,0.1,Muricilândia,Norte,Tocantins
1714203,2019,3260,0.0,0.0,0.0,Natividade,Norte,Tocantins
1714302,2019,398,284.5,30.4,0.4,Nazaré,Norte,Tocantins
1714880,2019,1573,799.1,14.9,0.0,Nova Olinda,Norte,Tocantins
1715002,2019,518,0.0,0.0,0.0,Nova Rosalândia,Norte,Tocantins
1715101,2019,2686,0.0,0.0,0.0,Novo Acordo,Norte,Tocantins
1715150,2019,201,0.0,43.9,0.0,Novo Alegre,Norte,Tocantins
1715259,2019,1321,0.0,3.0,0.0,Novo Jardim,Norte,Tocantins
1715507,2019,207,0.0,0.0,0.0,Oliveira de Fátima,Norte,Tocantins
1715705,2019,2654,103.7,13.1,0.0,Palmeirante,Norte,Tocantins
1715754,2019,1710,0.0,5.0,0.0,Palmeirópolis,Norte,Tocantins
1716109,2019,1274,0.0,0.2,0.0,Paraíso do Tocantins,Norte,Tocantins
1716208,2019,11321,0.0,9.5,0.0,Paranã,Norte,Tocantins
1716307,2019,1381,1133.1,130.7,0.1,Pau D'Arco,Norte,Tocantins
1716505,2019,2021,30.9,21.0,2.9,Pedro Afonso,Norte,Tocantins
1716604,2019,5315,0.0,0.0,0.0,Peixe,Norte,Tocantins
1716653,2019,1213,846.3,63.8,0.3,Pequizeiro,Norte,Tocantins
1716703,2019,995,755.4,18.8,0.9,Colméia,Norte,Tocantins
1717008,2019,1567,0.0,0.0,0.0,Pindorama do Tocantins,Norte,Tocantins
1717206,2019,1374,1104.7,196.5,3.4,Piraquê,Norte,Tocantins
1717503,2019,10035,35.1,1668.2,0.2,Pium,Norte,Tocantins
1717800,2019,1818,0.0,2.2,0.0,Ponte Alta do Bom Jesus,Norte,Tocantins
1717909,2019,6534,0.0,0.0,0.0,Ponte Alta do Tocantins,Norte,Tocantins
1718006,2019,505,0.0,0.0,0.0,Porto Alegre do Tocantins,Norte,Tocantins
1718204,2019,4472,0.0,0.0,0.0,Porto Nacional,Norte,Tocantins
1718303,2019,291,233.3,18.9,1.3,Praia Norte,Norte,Tocantins
1718402,2019,774,342.3,101.0,0.0,Presidente Kennedy,Norte,Tocantins
1718451,2019,403,0.0,0.0,0.0,Pugmil,Norte,Tocantins
1718501,2019,2230,41.9,87.2,0.2,Recursolândia,Norte,Tocantins
1718550,2019,520,445.5,55.7,0.7,Riachinho,Norte,Tocantins
1718659,2019,793,0.0,7.1,0.0,Rio da Conceição,Norte,Tocantins
1718709,2019,848,17.8,0.2,0.0,Rio dos Bois,Norte,Tocantins
1718758,2019,6394,0.0,1.9,0.0,Rio Sono,Norte,Tocantins
1718808,2019,223,76.1,10.9,0.1,Sampaio,Norte,Tocantins
1718840,2019,3536,6.8,73.5,0.0,Sandolândia,Norte,Tocantins
1718865,2019,1683,1273.0,350.7,0.4,Santa Fé do Araguaia,Norte,Tocantins
1718881,2019,1419,0.0,0.0,0.0,Santa Maria do Tocantins,Norte,Tocantins
1718899,2019,3285,24.6,13.2,0.0,Santa Rita do Tocantins,Norte,Tocantins
1718907,2019,1804,0.0,0.0,0.0,Santa Rosa do Tocantins,Norte,Tocantins
1719004,2019,543,0.0,0.0,0.0,Santa Tereza do Tocantins,Norte,Tocantins
1720002,2019,271,74.0,24.0,0.1,Santa Terezinha do Tocantins,Norte,Tocantins
1720101,2019,1112,352.5,74.8,0.5,São Bento do Tocantins,Norte,Tocantins
1720150,2019,1923,0.0,0.0,0.0,São Félix do Tocantins,Norte,Tocantins
1720200,2019,400,344.1,38.9,1.0,São Miguel do Tocantins,Norte,Tocantins
1720259,2019,1429,0.0,0.0,0.0,São Salvador do Tocantins,Norte,Tocantins
1720309,2019,287,135.6,0.0,0.0,São Sebastião do Tocantins,Norte,Tocantins
1720499,2019,2532,0.0,0.0,0.0,São Valério,Norte,Tocantins
1720655,2019,1268,0.0,0.0,0.0,Silvanópolis,Norte,Tocantins
1720804,2019,325,298.7,26.3,0.3,Sítio Novo do Tocantins,Norte,Tocantins
1720853,2019,1030,0.0,0.0,0.0,Sucupira,Norte,Tocantins
1720903,2019,2458,0.0,5.7,0.0,Taguatinga,Norte,Tocantins
1720937,2019,1123,0.0,0.0,0.0,Taipas do Tocantins,Norte,Tocantins
1720978,2019,2162,0.0,3.6,0.0,Talismã,Norte,Tocantins
1721000,2019,2227,0.0,0.0,0.0,Palmas,Norte,Tocantins
1721109,2019,2619,0.0,0.0,0.0,Tocantínia,Norte,Tocantins
1721208,2019,1085,302.9,133.2,0.1,Tocantinópolis,Norte,Tocantins
1721257,2019,715,0.0,0.0,0.0,Tupirama,Norte,Tocantins
1721307,2019,900,2.2,6.8,0.0,Tupiratins,Norte,Tocantins
1722081,2019,1382,318.7,142.5,0.6,Wanderlândia,Norte,Tocantins
1722107,2019,1191,999.9,150.0,0.5,Xambioá,Norte,Tocantins
2100055,2019,5846,5349.6,496.4,10.3,Açailândia,Nordeste,Maranhão
2100204,2019,1506,905.1,124.1,0.1,Alcântara,Nordeste,Maranhão
2100402,2019,542,542.5,0.0,0.0,Altamira do Maranhão,Nordeste,Maranhão
2100436,2019,388,189.1,198.9,0.5,Alto Alegre do Maranhão,Nordeste,Maranhão
2100477,2019,1951,1865.9,31.6,0.4,Alto Alegre do Pindaré,Nordeste,Maranhão
2100501,2019,11229,0.0,156.3,0.0,Alto Parnaíba,Nordeste,Maranhão
2100550,2019,507,399.0,108.0,2.5,Amapá do Maranhão,Nordeste,Maranhão
2100600,2019,7733,2355.6,3698.9,13.7,Amarante do Maranhão,Nordeste,Maranhão
2100709,2019,1024,314.5,28.5,0.6,Anajatuba,Nordeste,Maranhão
2100832,2019,349,167.0,58.5,0.0,Apicum-Açu,Nordeste,Maranhão
2100873,2019,811,757.8,3.2,0.0,Araguanã,Nordeste,Maranhão
2100956,2019,3075,1949.2,789.2,25.7,Arame,Nordeste,Maranhão
2101004,2019,1115,414.8,36.1,1.7,Arari,Nordeste,Maranhão
2101103,2019,205,30.9,98.7,0.1,Axixá,Nordeste,Maranhão
2101202,2019,1705,1202.5,139.2,0.0,Bacabal,Nordeste,Maranhão
2101251,2019,625,102.9,171.1,0.2,Bacabeira,Nordeste,Maranhão
2101301,2019,795,502.4,66.8,0.0,Bacuri,Nordeste,Maranhão
2101350,2019,684,16.2,19.6,0.0,Bacurituba,Nordeste,Maranhão
2101400,2019,13259,0.0,0.0,0.0,Balsas,Nordeste,Maranhão
2101608,2019,7962,3272.6,2184.9,11.7,Barra do Corda,Nordeste,Maranhão
2101772,2019,147,127.0,0.0,0.0,Bela Vista do Maranhão,Nordeste,Maranhão
2101806,2019,1804,0.0,122.3,0.0,Benedito Leite,Nordeste,Maranhão
2101905,2019,779,468.6,33.3,0.0,Bequimão,Nordeste,Maranhão
2101939,2019,264,194.2,69.8,0.0,Bernardo do Mearim,Nordeste,Maranhão
2101970,2019,407,336.6,64.9,2.7,Boa Vista do Gurupi,Nordeste,Maranhão
2102002,2019,6648,3686.2,2898.4,19.3,Bom Jardim,Nordeste,Maranhão
2102036,2019,2700,2277.4,422.6,20.0,Bom Jesus das Selvas,Nordeste,Maranhão
2102077,2019,451,451.8,0.0,0.0,Bom Lugar,Nordeste,Maranhão
2102150,2019,365,365.1,0.0,0.0,Brejo de Areia,Nordeste,Maranhão
2102325,2019,2568,2004.7,562.3,13.3,Buriticupu,Nordeste,Maranhão
2102358,2019,824,703.7,106.4,3.3,Buritirana,Nordeste,Maranhão
2102408,2019,918,84.9,318.8,0.0,Cajapió,Nordeste,Maranhão
2102507,2019,551,63.8,21.9,0.2,Cajari,Nordeste,Maranhão
2102556,2019,618,412.3,41.7,0.3,Campestre do Maranhão,Nordeste,Maranhão
2102606,2019,1635,942.8,446.3,1.7,Cândido Mendes,Nordeste,Maranhão
2102705,2019,783,249.9,511.6,1.4,Cantanhede,Nordeste,Maranhão
2102754,2019,598,225.0,373.0,0.4,Capinzal do Norte,Nordeste,Maranhão
2102804,2019,6485,0.0,0.3,0.0,Carolina,Nordeste,Maranhão
2102903,2019,1239,662.2,384.7,2.2,Carutapera,Nordeste,Maranhão
2103109,2019,291,229.5,48.9,0.0,Cedral,Nordeste,Maranhão
2103125,2019,370,258.9,10.3,0.0,Central do Maranhão,Nordeste,Maranhão
2103158,2019,1084,923.6,160.4,1.5,Centro do Guilherme,Nordeste,Maranhão
2103174,2019,8329,2371.8,5956.9,3.9,Centro Novo do Maranhão,Nordeste,Maranhão
2103257,2019,1474,1312.2,134.2,2.1,Cidelândia,Nordeste,Maranhão
2103505,2019,2011,214.3,357.8,2.3,Colinas,Nordeste,Maranhão
2103554,2019,742,531.0,0.0,0.0,Conceição do Lago-Açu,Nordeste,Maranhão
2103604,2019,2298,1058.8,1236.3,0.9,Coroatá,Nordeste,Maranhão
2103703,2019,1235,610.8,266.6,0.0,Cururupu,Nordeste,Maranhão
2103752,2019,339,292.4,46.6,0.1,Davinópolis,Nordeste,Maranhão
2103802,2019,374,235.4,138.6,1.0,Dom Pedro,Nordeste,Maranhão
2104008,2019,486,450.4,35.2,0.0,Esperantinópolis,Nordeste,Maranhão
2104057,2019,2737,10.6,5.0,0.0,Estreito,Nordeste,Maranhão
2104073,2019,1486,0.0,0.0,0.0,Feira Nova do Maranhão,Nordeste,Maranhão
2104081,2019,3547,39.9,79.5,0.2,Fernando Falcão,Nordeste,Maranhão
2104099,2019,3977,34.4,23.7,0.3,Formosa da Serra Negra,Nordeste,Maranhão
2104107,2019,1680,0.0,0.0,0.0,Fortaleza dos Nogueiras,Nordeste,Maranhão
2104206,2019,706,334.8,365.9,12.1,Fortuna,Nordeste,Maranhão
2104305,2019,684,302.7,280.2,1.1,Godofredo Viana,Nordeste,Maranhão
2104404,2019,888,618.4,269.6,6.7,Gonçalves Dias,Nordeste,Maranhão
2104503,2019,442,196.0,246.0,1.2,Governador Archer,Nordeste,Maranhão
2104552,2019,619,287.5,17.9,0.0,Governador Edison Lobão,Nordeste,Maranhão
2104602,2019,829,376.7,452.3,13.1,Governador Eugênio Barros,Nordeste,Maranhão
2104628,2019,377,217.5,133.5,6.0,Governador Luiz Rocha,Nordeste,Maranhão
2104651,2019,1173,1166.1,6.9,0.0,Governador Newton Bello,Nordeste,Maranhão
2104677,2019,1045,1011.7,33.3,0.0,Governador Nunes Freire,Nordeste,Maranhão
2104701,2019,275,228.8,46.2,1.9,Graça Aranha,Nordeste,Maranhão
2104800,2019,7625,1514.9,1348.0,8.4,Grajaú,Nordeste,Maranhão
2104909,2019,604,371.9,68.3,0.0,Guimarães,Nordeste,Maranhão
2105153,2019,397,217.3,6.3,0.3,Igarapé do Meio,Nordeste,Maranhão
2105203,2019,379,380.0,0.0,0.0,Igarapé Grande,Nordeste,Maranhão
2105302,2019,1375,1123.3,75.3,0.3,Imperatriz,Nordeste,Maranhão
2105351,2019,1045,927.9,117.1,0.9,Itaipava do Grajaú,Nordeste,Maranhão
2105401,2019,1494,598.3,577.8,3.8,Itapecuru Mirim,Nordeste,Maranhão
2105427,2019,3605,2685.2,919.7,16.8,Itinga do Maranhão,Nordeste,Maranhão
2105450,2019,598,264.4,137.7,1.4,Jatobá,Nordeste,Maranhão
2105476,2019,1981,1145.9,670.6,1.2,Jenipapo dos Vieiras,Nordeste,Maranhão
2105500,2019,638,593.9,44.1,0.1,João Lisboa,Nordeste,Maranhão
2105609,2019,691,505.2,173.1,0.6,Joselândia,Nordeste,Maranhão
2105658,2019,560,547.3,11.4,0.4,Junco do Maranhão,Nordeste,Maranhão
2105708,2019,1552,1552.1,0.0,0.0,Lago da Pedra,Nordeste,Maranhão
2105807,2019,312,312.4,0.0,0.0,Lago do Junco,Nordeste,Maranhão
2105906,2019,631,534.1,0.1,0.0,Lago Verde,Nordeste,Maranhão
2105948,2019,196,196.8,0.0,0.0,Lago dos Rodrigues,Nordeste,Maranhão
2105963,2019,741,718.1,22.9,0.1,Lagoa Grande do Maranhão,Nordeste,Maranhão
2105989,2019,1054,258.7,15.0,1.0,Lajeado Novo,Nordeste,Maranhão
2106003,2019,325,122.1,202.9,0.4,Lima Campos,Nordeste,Maranhão
2106102,2019,3638,0.0,60.0,0.0,Loreto,Nordeste,Maranhão
2106201,2019,464,314.6,123.1,2.5,Luís Domingues,Nordeste,Maranhão
2106326,2019,635,545.6,89.4,0.6,Maracaçumé,Nordeste,Maranhão
2106359,2019,881,788.1,92.9,3.8,Marajá do Sena,Nordeste,Maranhão
2106375,2019,981,768.5,212.5,0.1,Maranhãozinho,Nordeste,Maranhão
2106508,2019,414,290.8,1.5,0.0,Matinha,Nordeste,Maranhão
2106631,2019,793,430.8,346.6,1.5,Matões do Norte,Nordeste,Maranhão
2106706,2019,8716,0.0,0.0,0.0,Mirador,Nordeste,Maranhão
2106755,2019,357,259.3,83.3,1.9,Miranda do Norte,Nordeste,Maranhão
2106805,2019,696,681.5,9.9,0.2,Mirinzal,Nordeste,Maranhão
2106904,2019,1362,974.4,64.0,1.2,Monção,Nordeste,Maranhão
2107001,2019,1499,185.1,55.9,2.2,Montes Altos,Nordeste,Maranhão
2107258,2019,748,0.0,0.0,0.0,Nova Colinas,Nordeste,Maranhão
2107308,2019,992,0.0,483.4,0.0,Nova Iorque,Nordeste,Maranhão
2107357,2019,2479,1197.3,1247.1,0.1,Nova Olinda do Maranhão,Nordeste,Maranhão
2107407,2019,704,704.6,0.0,0.0,Olho d'Água das Cunhãs,Nordeste,Maranhão
2107456,2019,200,184.3,0.1,0.0,Olinda Nova do Maranhão,Nordeste,Maranhão
2107506,2019,134,79.0,43.4,0.3,Paço do Lumiar,Nordeste,Maranhão
2107605,2019,532,440.8,6.8,0.0,Palmeirândia,Nordeste,Maranhão
2108009,2019,1660,0.0,215.2,0.0,Pastos Bons,Nordeste,Maranhão
2108108,2019,1063,1064.0,0.0,0.0,Paulo Ramos,Nordeste,Maranhão
2108207,2019,292,180.6,111.4,0.0,Pedreiras,Nordeste,Maranhão
2108256,2019,1770,1678.7,20.2,0.3,Pedro do Rosário,Nordeste,Maranhão
2108306,2019,792,490.0,22.6,0.5,Penalva,Nordeste,Maranhão
2108405,2019,409,245.9,9.3,0.0,Peri Mirim,Nordeste,Maranhão
2108454,2019,836,257.1,578.9,0.2,Peritoró,Nordeste,Maranhão
2108504,2019,275,202.4,0.0,0.0,Pindaré-Mirim,Nordeste,Maranhão
2108603,2019,1482,879.8,68.5,1.0,Pinheiro,Nordeste,Maranhão
2108702,2019,550,479.0,0.0,0.0,Pio XII,Nordeste,Maranhão
2108801,2019,698,288.4,395.6,1.5,Pirapemas,Nordeste,Maranhão
2108900,2019,663,589.8,73.0,0.0,Poção de Pedras,Nordeste,Maranhão
2109007,2019,1427,575.8,74.9,1.1,Porto Franco,Nordeste,Maranhão
2109056,2019,211,118.0,65.8,0.0,Porto Rico do Maranhão,Nordeste,Maranhão
2109106,2019,805,739.7,65.1,1.2,Presidente Dutra,Nordeste,Maranhão
2109205,2019,360,69.2,245.9,0.3,Presidente Juscelino,Nordeste,Maranhão
2109239,2019,441,440.3,0.7,0.0,Presidente Médici,Nordeste,Maranhão
2109270,2019,732,570.8,37.1,0.3,Presidente Sarney,Nordeste,Maranhão
2109452,2019,64,14.8,36.9,0.0,Raposa,Nordeste,Maranhão
2109502,2019,6422,0.0,0.0,0.0,Riachão,Nordeste,Maranhão
2109551,2019,755,445.1,49.7,0.4,Ribamar Fiquene,Nordeste,Maranhão
2109601,2019,695,98.7,480.9,0.2,Rosário,Nordeste,Maranhão
2109700,2019,2509,0.0,31.9,0.0,Sambaíba,Nordeste,Maranhão
2109759,2019,408,57.7,11.0,0.3,Santa Filomena do Maranhão,Nordeste,Maranhão
2109809,2019,2335,1422.9,87.0,0.6,Santa Helena,Nordeste,Maranhão
2109908,2019,778,766.3,0.0,0.0,Santa Inês,Nordeste,Maranhão
2110005,2019,6245,5752.3,492.7,10.2,Santa Luzia,Nordeste,Maranhão
2110039,2019,908,864.4,5.6,0.0,Santa Luzia do Paruá,Nordeste,Maranhão
2110203,2019,718,261.7,261.0,1.0,Santa Rita,Nordeste,Maranhão
2110302,2019,781,293.3,487.4,1.1,Santo Antônio dos Lopes,Nordeste,Maranhão
2110500,2019,465,362.8,1.4,0.0,São Bento,Nordeste,Maranhão
2110658,2019,974,0.0,0.0,0.0,São Domingos do Azeitão,Nordeste,Maranhão
2110708,2019,1168,884.1,191.6,6.1,São Domingos do Maranhão,Nordeste,Maranhão
2110807,2019,2057,0.0,12.5,0.0,São Félix de Balsas,Nordeste,Maranhão
2110856,2019,751,719.6,31.4,0.3,São Francisco do Brejão,Nordeste,Maranhão
2111003,2019,700,148.6,44.2,0.0,São João Batista,Nordeste,Maranhão
2111029,2019,620,414.0,206.0,0.0,São João do Carú,Nordeste,Maranhão
2111052,2019,2070,258.6,16.6,0.4,São João do Paraíso,Nordeste,Maranhão
2111201,2019,390,101.8,112.1,0.3,São José de Ribamar,Nordeste,Maranhão
2111250,2019,366,278.3,75.0,0.4,São José dos Basílios,Nordeste,Maranhão
2111300,2019,839,377.0,134.4,1.0,São Luís,Nordeste,Maranhão
2111409,2019,981,653.8,325.5,0.0,São Luís Gonzaga do Maranhão,Nordeste,Maranhão
2111508,2019,793,461.5,213.7,0.0,São Mateus do Maranhão,Nordeste,Maranhão
2111532,2019,725,456.8,38.0,0.7,São Pedro da Água Branca,Nordeste,Maranhão
2111573,2019,987,0.0,0.0,0.0,São Pedro dos Crentes,Nordeste,Maranhão
2111607,2019,3555,0.0,0.0,0.0,São Raimundo das Mangabeiras,Nordeste,Maranhão
2111631,2019,284,280.3,3.7,0.1,São Raimundo do Doca Bezerra,Nordeste,Maranhão
2111672,2019,229,229.7,0.0,0.0,São Roberto,Nordeste,Maranhão
2111706,2019,393,296.1,0.0,0.0,São Vicente Ferrer,Nordeste,Maranhão
2111722,2019,447,356.2,0.0,0.0,Satubinha,Nordeste,Maranhão
2111763,2019,1247,1162.4,84.6,0.5,Senador La Rocque,Nordeste,Maranhão
2111789,2019,1221,1102.0,40.1,0.0,Serrano do Maranhão,Nordeste,Maranhão
2111805,2019,3141,59.3,18.6,0.2,Sítio Novo,Nordeste,Maranhão
2111904,2019,1087,0.0,0.0,0.0,Sucupira do Norte,Nordeste,Maranhão
2112001,2019,4426,0.0,27.1,0.0,Tasso Fragoso,Nordeste,Maranhão
2112233,2019,225,153.7,71.3,0.0,Trizidela do Vale,Nordeste,Maranhão
2112274,2019,274,249.0,0.0,0.0,Tufilândia,Nordeste,Maranhão
2112308,2019,3619,1269.7,371.8,8.1,Tuntum,Nordeste,Maranhão
2112407,2019,2603,1950.0,358.2,6.4,Turiaçu,Nordeste,Maranhão
2112456,2019,1529,1203.9,68.5,0.1,Turilândia,Nordeste,Maranhão
2112803,2019,1176,506.7,91.9,0.4,Viana,Nordeste,Maranhão
2112852,2019,1196,974.3,80.7,0.6,Vila Nova dos Martírios,Nordeste,Maranhão
2112902,2019,736,242.9,18.3,0.1,Vitória do Mearim,Nordeste,Maranhão
2113009,2019,1209,1166.3,0.0,0.0,Vitorino Freire,Nordeste,Maranhão
2114007,2019,2438,2021.6,376.2,1.1,Zé Doca,Nordeste,Maranhão
5100102,2019,841,0.0,0.2,0.0,Acorizal,Centro-Oeste,Mato Grosso
5100201,2019,7486,40.1,123.5,0.0,Água Boa,Centro-Oeste,Mato Grosso
5100250,2019,8986,4990.6,3700.6,15.1,Alta Floresta,Centro-Oeste,Mato Grosso
5100300,2019,5541,0.0,201.7,0.0,Alto Araguaia,Centro-Oeste,Mato Grosso
5100359,2019,2241,1226.7,440.5,0.7,Alto Boa Vista,Centro-Oeste,Mato Grosso
5100409,2019,3658,0.0,0.0,0.0,Alto Garças,Centro-Oeste,Mato Grosso
5100508,2019,2055,424.3,122.7,0.0,Alto Paraguai,Centro-Oeste,Mato Grosso
5100607,2019,1391,0.0,7.6,0.0,Alto Taquari,Centro-Oeste,Mato Grosso
5100805,2019,20401,2297.6,16787.3,85.8,Apiacás,Centro-Oeste,Mato Grosso
5101001,2019,6422,831.2,540.4,0.0,Araguaiana,Centro-Oeste,Mato Grosso
5101209,2019,688,0.0,0.7,0.0,Araguainha,Centro-Oeste,Mato Grosso
5101258,2019,1608,1226.5,346.3,0.1,Araputanga,Centro-Oeste,Mato Grosso
5101308,2019,414,369.6,44.4,0.7,Arenápolis,Centro-Oeste,Mato Grosso
5101407,2019,25182,4474.6,20370.4,155.5,Aripuanã,Centro-Oeste,Mato Grosso
5101605,2019,11187,377.0,2207.3,0.3,Barão de Melgaço,Centro-Oeste,Mato Grosso
5101704,2019,6066,3360.2,1886.7,3.7,Barra do Bugres,Centro-Oeste,Mato Grosso
5101803,2019,9146,1276.4,226.9,1.9,Barra do Garças,Centro-Oeste,Mato Grosso
5101852,2019,4282,2768.1,1137.0,2.5,Bom Jesus do Araguaia,Centro-Oeste,Mato Grosso
5101902,2019,15999,4491.5,7710.8,47.8,Brasnorte,Centro-Oeste,Mato Grosso
5102504,2019,24399,1977.9,1548.7,2.1,Cáceres,Centro-Oeste,Mato Grosso
5102603,2019,5968,0.6,11.3,0.0,Campinápolis,Centro-Oeste,Mato Grosso
5102637,2019,9467,269.4,1571.2,3.1,Campo Novo do Parecis,Centro-Oeste,Mato Grosso
5102678,2019,4794,197.7,52.1,0.3,Campo Verde,Centro-Oeste,Mato Grosso
5102686,2019,6831,113.0,469.9,4.4,Campos de Júlio,Centro-Oeste,Mato Grosso
5102694,2019,3451,1666.4,583.3,4.4,Canabrava do Norte,Centro-Oeste,Mato Grosso
5102702,2019,10840,1918.7,2130.3,20.5,Canarana,Centro-Oeste,Mato Grosso
5102793,2019,2417,1736.0,648.8,2.1,Carlinda,Centro-Oeste,Mato Grosso
5102850,2019,3963,2579.5,1351.4,8.7,Castanheira,Centro-Oeste,Mato Grosso
5103007,2019,6250,392.1,142.2,0.1,Chapada dos Guimarães,Centro-Oeste,Mato Grosso
5103056,2019,3865,1812.6,2043.5,92.1,Cláudia,Centro-Oeste,Mato Grosso
5103106,2019,16560,269.2,1728.6,5.0,Cocalinho,Centro-Oeste,Mato Grosso
5103205,2019,3039,2534.4,498.2,8.4,Colíder,Centro-Oeste,Mato Grosso
5103254,2019,28123,5167.5,22587.6,198.0,Colniza,Centro-Oeste,Mato Grosso
5103304,2019,21863,3235.6,8851.6,30.7,Comodoro,Centro-Oeste,Mato Grosso
5103353,2019,5801,3916.4,1562.2,9.6,Confresa,Centro-Oeste,Mato Grosso
5103361,2019,2707,587.9,802.8,1.0,Conquista D'Oeste,Centro-Oeste,Mato Grosso
5103379,2019,9527,2269.5,7008.4,32.9,Cotriguaçu,Centro-Oeste,Mato Grosso
5103403,2019,3496,170.5,166.4,0.0,Cuiabá,Centro-Oeste,Mato Grosso
5103437,2019,362,295.6,29.3,0.1,Curvelândia,Centro-Oeste,Mato Grosso
5103452,2019,1303,1142.0,155.6,0.1,Denise,Centro-Oeste,Mato Grosso
5103502,2019,8135,635.9,1781.7,0.6,Diamantino,Centro-Oeste,Mato Grosso
5103601,2019,2208,799.9,48.4,0.2,Dom Aquino,Centro-Oeste,Mato Grosso
5103700,2019,11448,2434.2,8289.4,47.4,Feliz Natal,Centro-Oeste,Mato Grosso
5103809,2019,893,741.1,45.8,0.1,Figueirópolis D'Oeste,Centro-Oeste,Mato Grosso
5103858,2019,16898,3727.3,8530.4,15.6,Gaúcha do Norte,Centro-Oeste,Mato Grosso
5103908,2019,3793,0.0,1.2,0.0,General Carneiro,Centro-Oeste,Mato Grosso
5103957,2019,849,296.6,45.9,0.0,Glória D'Oeste,Centro-Oeste,Mato Grosso
5104104,2019,4713,2470.7,1517.9,12.2,Guarantã do Norte,Centro-Oeste,Mato Grosso
5104203,2019,5359,168.3,1.7,0.0,Guiratinga,Centro-Oeste,Mato Grosso
5104500,2019,601,564.6,36.4,0.1,Indiavaí,Centro-Oeste,Mato Grosso
5104526,2019,3449,1863.6,986.4,4.5,Ipiranga do Norte,Centro-Oeste,Mato Grosso
5104542,2019,2927,1665.7,1257.1,1.9,Itanhangá,Centro-Oeste,Mato Grosso
5104559,2019,4612,1883.0,2278.5,27.0,Itaúba,Centro-Oeste,Mato Grosso
5104609,2019,8724,160.7,297.6,0.1,Itiquira,Centro-Oeste,Mato Grosso
5104807,2019,1657,687.1,11.2,0.0,Jaciara,Centro-Oeste,Mato Grosso
5104906,2019,1022,0.0,0.0,0.0,Jangada,Centro-Oeste,Mato Grosso
5105002,2019,1316,1105.1,98.6,0.2,Jauru,Centro-Oeste,Mato Grosso
5105101,2019,22666,8148.6,12789.8,85.2,Juara,Centro-Oeste,Mato Grosso
